GeneId	SRR4423201_rep1	SRR4423202_rep2	SRR4423203_rep3	SRR4423204_rep4
Gm31462	93	114	41	30
Mrtfa	941	2181	975	1051
Gm25131	0	0	0	0
Gm49522	24	7	0	0
4930483J18Rik	0	13	0	49
Gm49537	0	8	0	0
Mchr1	22	10	10	24
8430426J06Rik	48	62	12	58
Slc25a17	137	281	194	194
St13	608	1751	893	904
Xpnpep3	545	1154	312	594
Dnajb7	36	99	20	54
Gm17025	0	0	0	0
Rbx1	169	422	239	194
Gm49406	0	0	0	0
Gm5218	1	1	0	0
1110025M09Rik	89	140	40	35
Ep300	3073	7886	3318	3952
ENSMUSG00002076492	0	0	0	0
Gm22067	0	1	0	0
Gm49444	0	0	0	0
L3mbtl2	378	589	236	329
Gm18284	13	8	1	0
Chadl	20	39	6	42
Rangap1	5203	10636	4090	6005
Zc3h7b	824	2088	1078	1000
Gm17597	0	0	0	11
Tef	1582	3596	1467	1725
Gm8444	0	0	0	0
Tob2	394	1274	570	685
Gm49476	0	0	0	0
Phf5a	142	319	250	200
Aco2	3313	5717	3513	3239
Polr3h	147	383	232	106
Csdc2	0	10	0	0
Pmm1	231	188	51	137
Cyp2d67-ps	0	0	0	0
Gm5805	5	4	1	6
Ndufb11b	76	170	30	121
Xrcc6	823	1265	634	721
Desi1	632	1040	623	578
Snu13	92	164	21	122
Gm49487	0	2	0	0
Gm49488	0	0	0	0
Gm49489	0	4	0	0
4930407I10Rik	3172	9405	2559	3854
Mei1	170	166	13	62
Ccdc134	117	224	110	117
Srebf2	3790	8140	3951	4078
Gm49502	16	61	0	19
Mir33	0	0	0	0
Shisa8	0	19	0	0
Tnfrsf13c	4980	12578	3602	6826
Gm49503	0	2	0	9
Cenpm	49	73	28	86
1500009C09Rik	0	26	0	3
Septin3	112	164	54	169
Wbp2nl	616	946	463	581
Naga	882	1960	790	1186
Pheta2	72	42	28	42
Smdt1	601	1675	718	1010
n-R5s41	0	0	0	0
Ndufa6	234	711	265	508
Cyp2d22	69	58	27	4
Cyp2d11	0	0	0	0
Mir7684	0	0	0	0
Cyp2d10	18	2	0	0
ENSMUSG00002076453	0	0	0	0
ENSMUSG00002074994	0	0	0	0
Gm19267	0	0	0	0
Cyp2d9	0	0	0	0
Gm46501	0	0	0	0
Gm49421	0	0	0	0
Gm49419	0	0	0	0
ENSMUSG00002076251	0	0	0	0
Cyp2d32-ps	0	0	0	0
ENSMUSG00002076338	0	0	0	0
Gm27825	0	0	0	0
Tdg-ps	0	0	0	0
Gm46525	0	0	0	0
Gm46524	0	0	0	0
Gm28023	0	0	0	0
ENSMUSG00002076526	0	0	0	0
Cyp2d12	0	0	0	0
ENSMUSG00002076408	0	0	0	0
Cyp2d33-ps	0	0	0	0
Gm49429	0	0	0	0
Cyp2d34-ps	0	0	0	0
ENSMUSG00002075376	0	0	0	0
Cyp2d34	0	0	0	0
Gm49431	0	0	0	0
Cyp2d13	0	0	0	0
ENSMUSG00002075413	0	0	0	0
Cyp2d35-ps	0	0	0	0
Cyp2d36-ps	0	0	0	0
Cyp2d37-ps	0	0	0	0
Cyp2d38-ps	0	0	0	0
Cyp2d39-ps	0	0	0	0
Gm49433	0	0	0	0
Cyp2d40	0	0	0	0
Cyp2d41-ps	0	3	0	0
ENSMUSG00002076806	0	0	0	0
Cyp2d26	0	65	52	95
Gm49435	0	0	0	0
Tcf20	6568	10921	4746	6926
Gm20324	0	30	28	28
Mir3080	0	2	0	0
Gm29019	0	0	0	0
Nfam1	0	16	49	2
Serhl	289	367	221	220
Gm17206	0	16	22	15
Rrp7a	337	947	346	652
Poldip3	1301	2306	1185	1234
Rnu12	14	15	50	8
Cyb5r3	869	2103	875	1222
Gm49463	17	30	20	34
7530414M10Rik	0	0	0	0
A4galt	77	132	157	124
Gm32886	0	0	0	0
Arfgap3	905	2370	923	1063
1700001L05Rik	2975	4024	1633	2913
Pacsin2	795	2226	891	1261
Gm5417	0	0	0	0
Ttll1	140	215	144	132
ENSMUSG00002075436	0	0	0	0
Bik	0	10	0	0
Gm46495	0	0	0	0
Mcat	246	760	352	361
Tspo	144	291	56	152
Ttll12	161	590	410	367
Scube1	17	34	16	5
Mpped1	84	151	52	68
Efcab6	1889	3926	1447	2143
Rpl31-ps22	0	0	0	0
Sult4a1	0	25	8	14
Gm46526	0	0	0	0
Pnpla5	0	0	0	0
Gm33432	0	0	0	0
Pnpla3	0	0	0	0
Mir6392	0	0	0	0
Gm49513	0	0	0	0
Gm20369	0	0	0	0
Samm50	653	1344	527	725
Parvb	751	1829	860	959
Gm22890	0	11	7	0
Parvg	1227	3143	1124	1796
Gm5214	0	2	0	0
Shisal1	4	49	0	26
Rtl6	368	489	274	296
Gm34095	0	0	0	0
Prr5	217	579	247	281
Gm20556	0	0	0	0
Arhgap8	110	131	161	56
Phf21b	39	100	72	46
Gm4217	1	0	1	0
4930513L16Rik	0	12	0	15
Gm29666	80	45	0	13
Nup50	343	1165	530	647
5031439G07Rik	14253	24632	10888	17291
Mir1249	0	0	0	0
Gm6847	0	0	0	0
Gm49523	0	0	0	0
Upk3a	0	2	0	0
Fam118a	194	307	165	191
Smc1b	160	298	47	248
Gm10923	0	2	0	10
Ribc2	97	185	30	143
Gm19277	0	0	0	0
Fbln1	26	52	40	38
Atxn10	1916	3067	1652	1478
Gm23517	0	0	0	0
7530416G11Rik	0	4	0	0
Gm4825	0	0	0	0
Wnt7b	1135	2592	1316	1367
AU022754	17	74	30	22
Gm49539	0	8	17	0
Lncppara	0	47	0	8
Mirlet7c-2	0	0	0	0
Mirlet7b	0	0	0	0
Ppara	372	373	213	244
Cdpf1	99	271	66	155
Pkdrej	133	137	91	70
Ttc38	979	1552	945	1165
Gtse1	75	66	50	51
Gm49548	0	0	0	6
Trmu	72	133	124	40
Celsr1	444	1231	496	527
Gramd4	840	2190	1278	925
Gm15722	7	18	0	0
Cerk	373	978	607	316
7SK	0	0	6	0
Gm15569	0	6	4	0
Gm22818	0	0	0	0
Tbc1d22a	1265	2846	1782	1450
A930001M01Rik	26	94	25	1
Gm49464	228	679	146	252
Gm49465	39	12	0	2
4930543I03Rik	0	13	0	7
Gm49466	0	0	0	0
Gm49467	0	0	0	0
Gm49468	0	17	0	8
ENSMUSG00002076128	0	0	0	0
Gm49469	0	0	0	0
Gm49470	0	1	0	12
5S_rRNA	0	0	0	0
A930027H12Rik	0	0	0	0
Tafa5	81	169	144	134
Mir6393	0	0	0	0
Gm49472	0	0	0	0
Gm35772	0	17	12	7
4930445N06Rik	0	21	0	9
B230214G05Rik	0	0	0	0
Zdhhc25	216	260	101	220
Brd1	1319	2224	803	1096
Zbed4	56	132	25	78
Alg12	1769	4349	1595	2058
Creld2	535	1337	832	730
Gm23144	0	0	0	0
Pim3	1678	4613	1986	1704
Gm20621	137	77	40	70
Ttll8	1662	3765	1179	1838
Mlc1	546	576	340	300
Gm8702	0	6	0	0
Mov10l1	330	630	281	346
Gm23737	0	0	0	0
Panx2	131	190	61	158
1810021B22Rik	87	183	133	113
Trabd	1409	2736	1217	1710
Selenoo	510	895	409	522
Tubgcp6	941	1351	745	645
Hdac10	412	844	439	373
Mapk12	528	740	310	380
Mapk11	234	430	219	191
Plxnb2	19755	39879	15159	22547
Mir7118	0	0	0	0
Dennd6b	1622	3444	963	1559
Mir6958	0	0	0	0
Ppp6r2	2911	6218	2129	3023
Sbf1	1973	4290	1423	2110
Mir6959	0	3	0	0
Adm2	0	0	0	0
Miox	0	4	0	0
Lmf2	755	2185	859	1021
Ncaph2	2951	5830	2091	3460
Sco2	0	0	0	3
Tymp	379	531	115	323
Odf3b	934	4100	1080	1938
Klhdc7b	0	28	4	8
Syce3	0	48	24	24
Cpt1b	15	31	1	10
Gm44502	0	0	0	0
Chkb	3	41	10	22
C730034F03Rik	0	22	0	0
Mapk8ip2	122	255	173	181
Arsa	1895	3754	1510	1748
C230037L18Rik	14	46	0	25
Gm41381	0	0	0	0
Shank3	299	786	258	359
Gm15609	0	0	0	0
Acr	521	1127	312	657
Rabl2	211	302	92	275
Gm18476	0	0	0	0
Syt10	0	16	10	10
ENSMUSG00002076482	0	0	0	0
Gm24415	0	0	0	0
Gm36330	0	8	0	0
Alg10b	133	450	343	154
Mir7648	0	0	0	0
Gm36480	0	0	0	0
Cpne8	0	12	4	4
Gm6746	0	0	0	0
Gm49541	0	0	0	0
Gm3861	0	0	0	0
Rpl31-ps8	0	1	0	0
Tcea1-ps1	7	6	4	2
Spn-ps	148	222	125	104
Gm36618	42	54	36	37
Kif21a	373	695	406	302
Gm49545	0	0	0	0
Gm18814	0	2	18	12
Gm7167	0	4	0	0
Abcd2	0	0	0	0
CN725425	29	5	0	6
Slc2a13	0	16	0	20
Gm15383	0	0	0	0
Gm15381	0	0	0	0
5S_rRNA	0	0	0	0
4933438A12Rik	0	0	0	0
7SK	0	0	0	0
Lrrk2	99	46	33	76
Gm15382	0	0	0	0
Smgc	0	0	0	0
Muc19	14	28	0	8
Gm18979	0	0	0	0
Gm3888	0	0	0	0
Cntn1	0	36	20	24
Gm26760	0	0	0	0
Pdzrn4	94	54	44	16
4930588J15Rik	8	19	34	20
Gm49418	0	0	0	2
Gm18815	0	0	0	0
Gm30085	0	2	0	0
Gm18685	0	0	0	0
Gm49420	0	0	0	0
Gm4335	1	4	1	1
7SK	1	8	0	6
Gxylt1	473	1028	351	519
Yaf2	59	97	56	52
Gm26371	0	0	0	0
Zcrb1	40	135	56	103
Pphln1	184	423	151	301
Prickle1	364	802	402	352
Zfp42-ps1	0	0	0	0
Gm41386	0	8	0	0
Gm30339	0	4	0	6
Gm49445	0	0	0	0
9430014N10Rik	0	0	0	0
Gm30564	0	0	0	0
Adamts20	251	663	207	260
Pus7l	60	129	43	92
Irak4	1004	1677	888	796
Twf1	186	539	322	303
Tmem117	0	10	0	0
Gm25546	0	0	0	0
Gm23129	0	0	0	0
Nell2	95	342	105	216
1700129L04Rik	0	4	0	2
Gm24668	0	0	0	0
Dbx2	0	0	0	0
Gm8843	0	0	0	0
Gm49169	0	0	0	0
Gm6961	0	0	0	0
Gm8849	0	0	0	0
A130051J06Rik	3	22	8	8
Ano6	179	509	114	297
Gm49173	0	11	0	0
Gm17546	0	0	0	0
ENSMUSG00002075349	0	0	0	0
Gm49172	0	4	0	0
D030018L15Rik	0	12	24	3
2610037D02Rik	10	32	23	10
4833422M21Rik	0	0	0	0
Arid2	1373	2438	1009	1243
ENSMUSG00002075367	0	0	0	0
Scaf11	614	1176	682	451
Gm41392	0	8	32	4
Gm41392	0	0	0	0
Slc38a1	0	32	0	12
Gm22045	0	0	0	0
Slc38a2	884	1905	1218	926
Gm38144	4	27	38	20
Gm8888	0	0	0	0
Rpl10a-ps3	0	0	0	0
Slc38a4	141	330	122	187
Gm32885	39	6	33	16
Amigo2	141	118	77	36
Pced1b	109	329	202	214
Gm4383	0	0	0	0
Gm49506	0	0	0	0
Rpap3	115	225	62	174
Endou	0	6	0	22
Rapgef3	40	144	64	118
Rapgef3os1	0	0	0	0
Rapgef3os2	0	4	0	0
Slc48a1	384	1220	746	633
Hdac7	1099	1588	846	804
Vdr	18	76	0	55
7SK	0	0	0	0
Tmem106c	322	557	328	290
Col2a1	190	397	99	303
Senp1	606	1273	543	728
Gm25668	0	2	0	0
Pfkm	1026	1915	818	1067
Gm26513	22	50	14	15
Asb8	165	450	318	302
Ccdc184	126	410	128	228
Olfr288	0	4	0	0
Gm44579	0	0	0	0
Olfr287	0	0	0	0
Olfr286	8	0	0	0
H1f7	1246	2305	842	1507
Zfp641	60	247	80	56
Olfr285	0	0	0	0
Olfr284	0	0	0	0
Olfr283	0	4	0	0
Gm49443	0	0	0	0
1700031M16Rik	549	1307	499	761
Olfr282	0	0	0	0
Gm6979	0	0	0	0
Olfr281	0	0	0	0
OR5BS1P	0	2	0	0
Lalba	0	0	0	0
Olfr279	0	2	14	2
Olfr278-ps1	0	0	0	0
Kansl2	135	396	275	228
SNORA2C	0	0	0	0
Mir1291	0	0	0	0
Snora2b	0	0	0	0
Ccnt1	168	764	243	207
9330020H09Rik	1	6	14	4
Tex49	0	41	8	19
Adcy6	1503	2730	1010	948
Gm29331	0	0	0	0
Cacnb3	26	78	40	25
Ddx23	363	982	457	399
Rnd1	12	0	0	0
Gm34152	0	0	0	0
Ccdc65	172	424	168	319
Fkbp11	14	43	0	24
Arf3	1980	4568	2866	2471
Wnt10b	0	0	0	0
Wnt1	660	1810	416	909
Ddn	0	2	0	0
B130046B21Rik	0	18	25	5
Prkag1	82	291	74	205
Kmt2d	7446	16703	6165	5838
Gm49437	0	13	0	8
5730414N17Rik	0	5	0	2
Rhebl1	29	45	0	8
Dhh	34	83	0	24
Gm49442	2	2	0	0
Lmbr1l	8063	16320	5422	9156
Tuba1b	546	773	448	384
Gm49450	0	0	0	0
Gm41396	66	26	0	2
Gm49449	0	2	0	0
Tuba1a	902	1978	887	874
4930578M01Rik	11	22	0	13
Gm8973	0	0	0	0
Tuba1c	2155	4265	1318	2077
Prph	75	67	9	23
Gm34284	0	0	0	0
Troap	30	34	22	19
Mir6960	0	0	0	0
C1ql4	0	31	6	0
Dnajc22	25	100	61	61
Spats2	467	1104	316	669
Gm25183	0	0	0	10
7SK	0	0	0	0
Kcnh3	48	65	12	11
Mcrs1	517	1020	489	551
1700120C14Rik	0	21	0	10
Gm49458	0	6	0	0
Gm25999	0	2	0	0
Fam186b	872	1473	529	894
Prpf40b	443	667	245	415
Fmnl3	1268	2720	901	1158
Gm49478	6	15	0	3
Gm22951	0	2	0	0
Tmbim6	8235	17281	9180	9236
Gm49483	0	0	0	0
Nckap5l	222	665	241	357
Nckap5los	13	53	13	26
Gm49484	0	0	0	0
Bcdin3d	84	212	56	102
Gm49485	0	0	0	0
Faim2	42	70	42	20
Gm5808	0	0	0	0
Aqp2	1072	2201	739	1703
Aqp5	0	12	0	0
Aqp6	0	2	0	0
Racgap1	122	278	41	185
Asic1	0	37	12	7
Smarcd1	279	464	367	327
Gm17349	0	0	0	0
Gm34939	0	2	0	0
Gm17241	0	4	0	0
Gm16537	0	2	0	0
Gpd1	71	148	167	80
Cox14	103	274	88	180
Cers5	299	445	222	149
Gm17058	0	0	0	6
Lima1	830	1473	603	751
Gm25897	0	0	0	0
Gm4468	0	4	0	0
Gm17057	0	0	9	0
Gm49494	4	16	0	0
Gm18095	0	6	3	6
Gm18890	0	0	0	14
Uqcrh-ps1	2	1	0	0
Gm49495	0	0	0	0
Gm20564	0	5	0	0
Fam186a	288	580	240	499
Gm21917	0	6	22	10
U12	0	0	0	0
Larp4	1037	1479	1308	645
2310068J16Rik	12	29	20	9
Dip2b	1678	3147	2047	1462
Gm49474	16	9	0	0
4930478M13Rik	0	0	0	0
Gm49475	0	4	0	0
Atf1	245	797	360	440
Tmprss12	0	54	0	61
Gm33666	0	0	0	0
Mettl7a1	570	749	278	359
Mettl7a3	0	0	0	0
Methig1	0	0	0	0
Mettl7a2	0	0	0	0
Higd1c	0	0	0	0
Slc11a2	393	681	287	438
Gm5475	0	18	0	12
5S_rRNA	0	0	0	0
5330439K02Rik	0	16	0	6
Letmd1	72	269	24	187
Csrnp2	93	470	121	118
Tfcp2	512	600	266	342
Pou6f1	1045	2632	1012	1201
Gm27209	0	8	0	0
Gm49492	153	288	102	114
1110013H19Rik	18	7	0	22
C330013E15Rik	52	82	18	8
Dazap2	718	1838	756	1060
Smagp	747	1656	665	921
Bin2	56	184	43	100
Mir6961	0	0	0	0
Cela1	43	46	35	29
Galnt6	38	66	95	68
Galnt6os	4	4	0	0
I730030J21Rik	0	2	0	0
Slc4a8	1603	2987	1805	1287
Gm35569	0	4	0	0
Scn8a	15	61	0	27
Tmdd1	100	313	40	201
Fignl2	52	348	67	152
Ankrd33	0	2	0	0
Acvrl1	20	36	24	12
Gm16031	0	0	0	0
Acvr1b	534	917	630	535
Mir6962	0	0	0	2
A330009N23Rik	0	4	0	0
AU021063	0	0	0	0
Tamalin	0	22	0	6
Nr4a1	983	5052	1714	933
Atg101	255	472	144	229
Smim41	0	5	0	0
Gm49499	0	0	0	10
Gm35853	8	8	0	0
Krt80	0	32	0	27
Mir1941	0	0	0	0
Gm671	0	0	0	0
Gm49500	0	0	0	0
Krt7	49	115	60	102
Krt87	0	2	0	0
Krt88	97	208	89	127
Krt81	0	2	0	0
Krt86	0	13	0	6
Gm49501	0	0	0	0
Krt83	0	2	0	0
Gm49423	0	0	0	0
Gm49424	0	0	0	0
Gm49425	81	101	0	28
Krt84	0	0	0	4
Krt82	0	0	0	0
Krt90	0	0	0	0
ENSMUSG00002075773	0	0	0	0
Krt75	0	2	0	0
ENSMUSG00002076745	0	0	0	0
Gm5476	0	0	0	0
Gm5477	109	114	97	32
Gm49426	0	0	0	0
Gm5414	0	0	0	0
Gm17851	0	0	0	0
Gm5478	0	0	0	0
ENSMUSG00002075440	0	0	0	0
Gm53017	0	0	0	0
Krt6b	0	0	0	0
ENSMUSG00002075844	0	0	0	0
Krt6a	0	11	0	2
Gm49428	0	3	0	0
ENSMUSG00002075978	0	0	0	0
Krt5	50	118	58	93
ENSMUSG00002076431	0	0	0	0
Krt71	0	0	0	0
Krt74	40	90	62	18
Krt72	0	0	0	0
Krt73	57	9	39	18
Krt2	0	0	0	0
Krt1	4	4	0	0
Krt77	263	464	246	303
Krt76	0	6	0	6
ENSMUSG00002076101	0	0	0	0
Gm49434	0	0	0	0
Krt4	126	526	299	186
Krt79	58	213	16	52
Krt78	175	318	72	121
Krt8	4728	8899	5817	5406
Gm36026	12	19	0	16
Krt18	3565	7509	4162	4239
Eif4b	1453	3314	1502	1576
Tns2	313	735	312	424
Spryd3	2258	4499	1183	1965
Igfbp6	0	80	32	41
Soat2	0	0	0	4
Csad	1139	2399	1280	1433
Zfp740	708	1150	585	560
Itgb7	0	34	18	22
Rarg	385	1076	610	756
Gm9918	0	0	0	0
Mfsd5	270	612	289	284
Gm49479	0	0	0	0
Espl1	902	2290	1092	1315
Gm49480	0	0	0	0
Pfdn5	521	1379	525	884
Myg1	105	439	207	248
Aaas	218	471	207	234
Gm36246	15	6	0	0
Sp7	0	2	0	0
U6	0	0	0	0
Sp1	1821	2729	1870	1801
Amhr2	101	149	67	172
Gm24128	0	0	0	0
Prr13	194	641	276	337
Pcbp2	1302	2579	1146	1588
ENSMUSG00002076508	0	0	0	0
Map3k12	725	1067	393	659
Gm10337	0	0	0	0
Tarbp2	341	708	294	447
Npff	0	2	0	13
Gm28047	0	0	0	0
Atf7	208	510	314	246
Gm25141	0	0	0	0
Rpl39-ps	0	4	1	9
Gm4544	0	4	0	0
Atp5g2	113	368	152	149
Mir688	0	0	0	0
Calcoco1	950	1715	525	832
Gm49473	0	0	0	0
Gm36560	0	0	0	0
Hoxc13	0	1	0	0
Hoxc12	0	0	0	0
Hotair	0	0	0	0
ENSMUSG00002075590	0	0	0	0
ENSMUSG00002075846	0	0	0	0
ENSMUSG00002076973	0	0	0	0
ENSMUSG00002076870	0	0	0	0
Hoxc11	0	0	0	0
Hoxc10	0	0	0	0
Hoxc5	0	4	0	0
Mir196a-2	0	0	0	0
Hoxc9	4	10	0	6
Hoxc8	0	0	0	0
Hoxc6	0	0	0	0
Mir615	0	1	0	0
Hoxc4	0	2	0	0
5730585A16Rik	0	0	0	0
Gm28876	6	87	4	45
Gm10830	2	3	0	0
Gm28265	38	88	34	36
D930007P13Rik	0	6	0	0
Gm49477	0	0	0	0
Smug1	142	219	171	65
Cbx5	1214	3007	1550	951
Hnrnpa1	466	853	277	542
Nfe2	48	43	10	4
Copz1	470	1279	326	669
Mir148b	0	0	0	0
Gm49482	0	0	0	0
Gpr84	0	0	0	0
Zfp385a	892	1699	1163	1018
Itga5	24	32	0	34
Mir6963	0	0	0	0
Gm37322	0	0	0	0
Gtsf1	1700	3930	1626	2451
Gtsf2	68	43	27	10
Nckap1l	981	1508	672	957
Pde1b	44	151	92	92
Ppp1r1a	0	0	0	0
Glycam1	0	0	0	0
Gm9108	2	0	1	0
Gm49272	0	1	0	0
Gm49273	0	0	0	0
Gm49274	0	0	0	0
Gm49275	0	0	0	0
Mucl1	0	0	0	0
Gm49491	0	0	0	0
Gm21178	0	0	0	1
ENSMUSG00002075939	0	0	0	1
Mucl2	0	1	0	0
ENSMUSG00002075092	0	0	0	0
Gm3749	0	0	0	0
Gm4111	0	0	0	0
Gm49504	0	0	0	0
ENSMUSG00002075353	0	0	0	0
Gm49505	0	0	0	0
Gm49507	0	0	0	0
Gm35974	0	0	0	0
Gm49508	0	0	0	0
Gm49509	0	0	0	0
Gm4116	0	0	0	0
Gm22598	0	0	0	0
Olfr161	0	4	0	0
Olfr162-ps1	54	128	54	54
Olfr163-ps1	0	0	0	0
Gm52946	0	2	0	0
Mefv	0	0	0	0
Tdgf1-ps1	0	0	0	0
Zfp263	513	1112	297	481
Gm41409	0	4	0	19
ENSMUSG00000118410	0	12	0	0
Olfr15	0	0	0	0
Zfp174	107	203	62	82
Zfp597	38	225	22	123
Naa60	643	1259	539	829
Gm20695	0	33	34	29
1700037C18Rik	254	1204	311	560
Cluap1	54	195	50	83
1700016D08Rik	0	0	0	0
Gm15538	26	33	0	8
ENSMUSG00002075532	0	9	0	0
Gm15539	0	10	0	7
Gm15537	0	2	0	0
Nlrc3	12	99	37	82
Slx4	3834	9173	3292	4827
Gm15879	0	2	0	0
Dnase1	0	14	0	11
Trap1	3638	6902	2704	3845
ENSMUSG00002076443	0	2	1	0
Gm49547	0	6	0	0
Crebbp	1531	4094	1868	2154
Gm37186	0	14	0	2
Gm5766	53	38	25	28
Adcy9	315	813	531	423
Gm6142	0	4	1	5
Srl	74	57	90	37
Gm15885	0	0	0	0
Tfap4	17	29	0	34
Glis2	1	56	27	47
Pam16	32	110	5	69
Coro7	341	850	289	286
Vasn	571	797	594	590
Dnaja3	246	912	495	396
Nmral1	109	147	124	50
Hmox2	697	1297	693	994
Gm15859	0	10	0	0
Cdip1	330	876	316	461
Gm15835	0	74	8	30
4930562C15Rik	275	281	125	254
Ubald1	769	1908	643	981
Mgrn1	2627	5604	2394	2879
Gm16861	0	10	0	3
Nudt16l1	141	231	126	137
Anks3	291	493	398	274
Dnaaf8	165	384	106	196
Septin12	265	476	269	381
Smim22	32	14	36	6
Gm42477	12	2	0	9
Rogdi	1504	2561	1144	1531
Glyr1	1869	4318	2174	1794
Ubn1	977	2268	1006	1281
Gm23483	0	0	0	0
Ppl	1001	2063	936	860
Sec14l5	155	117	14	73
Nagpa	625	927	389	543
AU021092	714	1511	835	616
Mir6364	0	2	0	2
ENSMUSG00002076913	0	16	0	3
ENSMUSG00002075571	0	0	0	0
Alg1	563	1091	345	589
Eef2kmt	177	240	136	181
Gm15983	0	22	0	0
Gm41414	0	0	0	0
5S_rRNA	0	0	0	0
Rbfox1	10	34	22	0
1700123O21Rik	0	15	0	0
Gm49533	0	0	0	0
Gm49534	0	0	20	0
Gm49535	0	0	0	0
7SK	0	0	0	0
Gm26159	0	0	0	0
Gm24579	0	0	0	0
Tmem114	0	13	0	0
7SK	0	0	0	0
Mettl22	121	219	131	119
Gm23706	0	0	0	0
Abat	48	84	17	34
ENSMUSG00002075670	0	0	0	0
Gm7541	0	2	0	3
Gm49549	0	0	0	0
Tmem186	26	209	173	129
Pmm2	586	802	536	280
Carhsp1	767	1941	871	1171
Gm5767	317	615	301	277
Usp7	2904	4587	1954	2641
Gm25805	0	6	0	0
1810013L24Rik	776	1520	599	737
5S_rRNA	0	0	0	0
Gm10247	0	0	0	0
Gm30371	0	2	1	0
Gm49447	0	0	0	0
Gm30567	0	0	0	0
Gm49448	0	0	0	0
Gm18722	2	1	3	5
Gm49451	14	8	24	20
Grin2a	22	7	0	4
Gm7572	0	0	1	1
Gm3890	0	0	0	0
Rpl39l	46	103	48	179
Gm49455	0	3	0	0
Atf7ip2	48	30	0	14
Gm24667	0	0	0	0
Gm49456	0	0	0	0
ENSMUSG00002076434	0	0	0	0
Emp2	314	494	275	220
Gm1600	20	2	0	0
Tekt5	257	623	122	373
Nubp1	64	205	34	53
Tvp23a	0	2	0	8
Ciita	8	48	0	12
Dexi	157	272	99	177
Clec16a	754	1778	998	922
Gm15558	0	16	0	16
Socs1	384	1073	262	580
Tnp2	5957	14494	5590	8969
Prm3	505	1105	270	380
Prm2	41878	64018	35651	62457
Prm1	2594	6649	1993	3451
Gm46563	107	95	56	53
Gm10343	14	40	10	19
Gm11172	0	0	0	0
Gm26822	0	0	0	0
Rmi2	8	18	18	0
Gm49960	0	2	0	0
Gm21859	0	1	0	0
Litaf	281	977	748	455
ENSMUSG00002075232	0	6	0	10
U1	0	0	0	0
Gm10832	0	2	0	2
Gm3919	0	0	0	0
Gm18724	0	0	0	0
Snn	185	480	181	270
Txndc11	882	1554	958	624
Zc3h7a	334	576	240	265
ENSMUSG00002076173	206	688	138	380
Gm24145	0	5	0	0
4930509G22Rik	18	23	12	8
Gm7638	0	18	0	0
Gm6305	0	11	2	6
Rsl1d1	63	235	92	153
2610020C07Rik	28	48	36	14
Gspt1	686	1844	723	942
Mir1945	0	0	0	0
Tnfrsf17	0	2	0	0
Snx29	1405	3227	1070	1620
Gm15897	1	6	0	8
Gm4279	0	2	0	0
4833415N18Rik	0	0	0	0
Cpped1	197	390	269	272
Gm9961	0	0	0	0
Shisa9	0	8	0	36
Gm19571	0	0	0	0
C87114	0	0	0	0
4930414F18Rik	955	2099	735	1110
Gm38619	26	55	0	29
Gm38619	0	0	0	10
Gm6327	124	374	177	140
1700003L19Rik	0	19	0	11
Gm6332	12	11	0	2
Ercc4	140	532	217	226
Mrtfb	882	1890	898	836
Gm15738	9	77	26	48
Mir193b	0	2	0	0
Mir365-1	0	2	0	0
Gm53058	0	51	0	26
Mir6365	0	2	0	0
2310015D24Rik	0	0	0	0
Gm25276	0	0	0	0
Parn	487	1087	375	574
Bfar	518	1349	525	818
3110001I22Rik	0	24	8	0
Pla2g10	403	1315	490	716
Pla2g10os	8	24	0	32
Gm49432	0	2	0	0
A930007A09Rik	121	134	34	107
Rrn3	232	511	374	304
Ntan1	57	117	63	37
ENSMUSG00002075895	0	0	0	0
Pdxdc1	3367	5713	2720	3274
Mpv17l	12	27	0	24
Gm15950	2	14	12	0
5S_rRNA	0	0	0	0
Ifitm7	8	73	44	26
Bmerb1	22	138	43	78
Gm15806	132	101	173	144
Gm15807	0	0	0	0
Gm15808	0	0	1	0
Marf1	628	1293	631	804
ENSMUSG00002076089	0	0	0	0
Mir484	0	0	0	0
Nde1	36	116	79	50
Myh11	129	776	151	935
Cep20	57	204	49	137
Gm15868	0	0	0	0
Gm49517	0	0	0	0
Abcc1	397	649	157	252
Gm23116	0	0	0	0
Gm49528	0	0	0	0
Gm1758	22	12	0	8
A630010A05Rik	36	81	0	33
Snai2	0	4	0	0
Gm49530	0	0	0	0
Gm25547	0	2	0	0
Gm33696	0	0	0	0
Efcab1	226	323	103	160
Gm49536	0	1	0	0
Gm7731	0	0	0	0
Gm5404	0	0	0	0
Gm21897	0	0	0	0
Gm6031	0	0	0	0
Gm7085	0	0	0	0
Ube2v2	64	72	0	26
Gm49538	0	0	0	0
Gm7748	0	2	0	0
Mcm4	190	498	456	137
Prkdc	843	1295	750	737
Gm49511	0	0	0	0
Mzt2	114	203	88	60
Gm20082	0	0	0	0
Cebpd	38	427	253	133
Spidr	290	508	161	268
5S_rRNA	0	0	0	0
Gm18334	0	1	3	1
Pkp2	409	714	566	342
Gm5481	0	2	0	0
Yars2	36	244	160	134
Dnm1l	548	990	356	399
Gm49521	0	7	0	6
Gm7765	10	8	0	0
Gm18869	0	0	0	0
Gm53024	0	0	0	0
Fgd4	219	448	282	187
Gm16139	0	1	0	0
Olfr19	0	10	0	0
Gm44932	0	0	0	0
4933404G15Rik	0	118	44	74
