GeneId	ERR2012000_ctrol1	ERR2012001_ctrol2	ERR2012003_ctrol3	ERR2012004_ctrol4	ERR2012005_msus1	ERR2012006_msus2	ERR2012007_msus3	ERR2012008_msus4	ERR2012009_msus5	ERR2012010_msus6
Ctsm-ps	0	0	1	0	0	0	0	5	3	0
Gm47848	0	0	0	0	0	0	0	0	0	0
Ctsm	9	1	2	0	0	2	1	6	1	0
Gm49352	0	0	0	0	0	0	0	0	0	0
Cts3	7	3	1	1	0	1	0	8	2	0
Gm49357	17	0	0	2	0	0	0	0	0	0
Gm7622	0	1	0	3	0	0	0	0	0	0
Gm6474	0	0	0	2	0	0	2	6	3	0
Gm48116	1	0	0	0	0	0	1	0	0	0
Gm6436	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113899	0	0	0	0	0	0	0	0	0	0
Selenok-ps4	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076825	0	0	0	0	0	0	0	0	0	0
Gm7240	11	3	5	4	3	0	13	19	13	0
ENSMUSG00002076605	0	0	0	0	0	0	0	0	0	0
Gm35619	6	1	3	0	0	3	2	10	1	3
Gm48228	0	0	0	0	0	0	0	0	0	0
Selenok-ps8	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076676	0	0	0	0	0	0	0	0	0	0
Gm3325	15	1	2	8	2	12	8	9	6	6
Gm6478	4	0	0	0	0	0	0	8	0	0
Gm40977	10	1	3	0	0	0	1	8	2	3
Selenok-ps5	6	0	0	0	0	0	0	0	0	0
Zfp808	54	0	1	2	0	6	5	0	3	0
ENSMUSG00002076126	0	0	0	0	0	0	0	0	0	0
Gm24539	8	1	0	0	0	0	2	5	1	0
Gm36501	0	0	1	0	0	0	0	0	1	0
Gm3333	6	0	0	0	0	1	0	1	2	0
Gm3338	3	0	0	0	0	3	1	0	0	0
Gm19792	23	1	1	0	0	4	1	0	3	0
Gm3604	9	0	4	0	0	2	7	11	3	0
ENSMUSG00002075395	0	0	0	0	0	0	0	0	1	0
Gm23855	0	0	0	1	0	0	0	1	0	0
Gm48690	0	0	0	0	0	0	1	0	0	0
Selenok-ps6	0	0	0	0	0	7	0	0	0	0
Gm48691	10	1	1	0	0	0	1	0	3	0
Gm48699	15	0	1	3	0	0	0	0	0	0
Gm48701	23	1	1	3	2	8	3	9	9	6
Zfp935	8	1	6	9	4	4	9	2	12	0
Gm49359	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075182	0	1	0	0	0	0	0	0	0	0
Zfp934	13	7	6	2	0	8	11	11	16	0
Gm7664	0	0	0	0	0	0	0	6	1	0
Gm24095	6	0	0	0	0	0	0	0	0	0
ENSMUSG00002076935	0	0	0	0	0	0	0	0	0	0
6720489N17Rik	7	1	4	2	2	2	3	10	3	3
ENSMUSG00002075814	0	0	1	0	0	0	0	0	0	0
Gm36298	9	1	5	3	1	20	12	1	10	6
Gm7045	0	0	0	0	0	0	1	0	1	0
Platr25	10	7	13	14	3	23	17	5	26	0
Gm48735	0	0	0	0	0	0	0	0	0	0
Gm48734	13	1	2	2	0	0	6	19	1	5
Mir713	0	0	0	0	0	0	0	0	0	0
Gm5141	0	0	3	2	1	20	7	8	6	0
Gm21963	0	1	3	0	0	0	3	0	0	0
ENSMUSG00002076867	14	0	0	0	0	0	0	1	0	0
Gm25448	0	1	1	0	0	0	0	0	0	0
Gm7049	0	1	1	0	0	4	0	0	2	0
Gm48795	0	0	0	0	0	0	0	0	0	0
Fbp2	4	0	2	3	2	9	4	5	9	0
Fbp1	70	3	10	20	10	21	34	36	56	3
Gm48812	0	1	0	0	0	8	0	0	0	0
Aopep	203	116	78	81	53	104	128	99	273	32
Gm47584	5	1	1	3	0	3	0	13	2	0
Gm30409	0	3	3	4	16	0	10	10	26	10
Gm47587	0	0	1	0	0	0	0	1	0	0
Gm47583	5	1	3	2	1	0	1	7	1	0
Gm47586	0	0	0	0	0	7	0	0	1	0
Gm47603	8	4	2	0	0	9	5	0	1	0
Gm47585	0	1	0	0	0	10	5	0	6	0
Gm47602	15	0	1	0	0	0	1	0	0	0
Fancc	92	8	28	27	8	38	31	58	59	28
Mir23b	0	0	0	0	0	0	1	0	0	0
Mir27b	0	0	0	0	0	0	0	0	0	0
Mir3074-1	0	0	0	0	0	0	0	0	0	0
Mir24-1	0	0	0	0	0	0	0	0	0	0
Gm16133	43	0	5	0	1	3	0	9	4	0
Gm16132	0	0	0	0	0	0	0	0	0	0
Gm47588	28	2	1	7	2	15	1	3	1	0
Gm16134	6	0	0	0	0	0	0	0	0	0
Ptch1	176	46	100	36	26	134	127	108	175	49
A930032L01Rik	4	2	0	5	0	1	2	3	0	0
Gm30655	31	2	1	1	0	0	3	0	7	0
Gm30709	12	0	2	0	0	0	0	1	3	2
Gm47387	0	0	0	0	0	0	0	0	0	0
1700024I08Rik	11	0	2	3	0	0	2	8	4	0
Gm47390	8	0	0	0	0	6	0	4	0	0
Gm47417	5	0	0	0	0	8	0	3	0	0
Gm47418	31	2	0	0	0	0	0	0	1	0
Ercc6l2	157	49	82	75	63	166	124	151	269	17
Gm47424	3	0	0	0	0	0	0	0	0	0
Gm7695	0	0	2	2	0	0	0	0	0	0
Hsd17b3	18	0	0	1	0	0	0	11	1	0
Slc35d2	70	1	13	9	1	8	9	2	16	0
Zfp367	43	20	79	19	19	68	61	62	125	14
Gm47513	15	0	4	1	0	0	2	1	4	0
Habp4	140	77	206	105	53	208	187	229	301	40
Cdc14b	104	26	70	56	56	103	121	120	222	4
Gm46424	0	0	0	0	0	0	0	1	0	0
1810034E14Rik	28	4	5	8	0	6	5	15	2	3
Gm47004	13	2	4	5	0	0	1	6	1	0
Prxl2c	34	20	89	52	16	120	118	77	166	13
Gm47003	13	7	13	4	7	12	8	10	15	4
U6	0	0	0	0	1	0	0	0	0	0
Gm53045	12	0	1	0	0	2	0	9	4	0
Ctsl	271	199	507	269	180	756	867	538	751	301
Gm47123	0	0	0	0	0	0	0	0	0	0
Gm49230	0	0	0	0	0	0	0	0	0	0
1700015C15Rik	1	0	0	0	0	0	1	0	1	6
Cdk20	77	19	11	7	16	30	40	34	56	5
Gm31218	33	4	0	4	0	5	4	5	3	6
Gm7712	14	0	0	3	0	0	0	0	0	0
Fam240b	0	0	0	0	0	0	0	8	1	0
Gm4810	6	3	1	0	0	0	0	6	0	3
Gm47190	0	1	0	0	0	4	0	0	0	0
Gm47191	0	0	1	1	0	0	0	0	0	0
Gm47193	0	0	1	0	0	0	1	3	0	0
Gm5791	0	0	0	0	0	0	0	0	0	0
Gm4935	3	0	1	0	0	0	0	0	0	0
Gm47194	4	0	0	0	0	0	0	0	0	0
Gm7065	10	1	0	0	0	0	0	0	1	0
Cntnap3	18	17	26	8	8	16	13	27	19	3
Eif1-ps2	1	0	0	0	0	0	0	8	0	0
Spata31	16	4	11	5	1	9	2	1	11	7
Gm4811	6	1	0	0	0	0	0	0	0	0
Gm6888	8	0	2	2	0	2	0	0	1	1
Spata31d1c	5	12	9	21	9	15	13	9	16	0
Prss47	8	3	1	0	0	6	2	4	2	0
Mfsd14b	121	28	69	35	20	141	100	119	109	36
Gm3785	0	0	0	2	0	0	0	0	0	0
Olfr465-ps1	24	3	1	4	0	0	1	0	2	0
Olfr466	28	1	1	5	1	7	0	5	2	2
Gm24130	0	0	0	0	0	0	0	0	0	0
Nlrp4f	30	2	3	8	2	4	7	19	3	1
Gm47249	0	1	0	0	0	0	0	0	1	0
Gm36445	9	6	25	1	2	0	8	16	14	2
Gm47250	0	0	0	0	0	0	0	0	0	0
Gm47251	8	1	1	8	0	0	4	0	0	2
Gm10775	16	0	0	0	0	0	0	1	0	0
Gm47254	0	0	0	0	0	0	0	0	0	0
Zfp369	93	22	26	16	16	21	51	34	78	2
Gm47258	7	2	0	0	0	0	0	6	1	0
Gm3800	2	0	0	0	0	3	0	0	1	0
Gm47263	0	0	0	0	0	2	0	0	2	0
Gm7762	1	0	2	0	0	0	0	2	0	0
Gm47264	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps95	0	0	0	0	0	1	0	0	0	0
Gm7768	0	0	0	0	0	0	0	0	0	0
Gm40983	0	1	2	2	0	0	1	2	1	0
Gm48103	0	0	0	0	0	0	0	0	0	0
Gm21930	0	0	0	0	0	0	0	0	0	0
Gm48111	0	0	0	0	0	5	0	0	0	0
Cbx3-ps5	0	0	1	0	0	0	1	0	1	0
Vmn2r-ps96	0	0	0	0	0	0	0	0	0	0
Hmgb1-ps11	0	0	0	0	0	0	0	0	0	0
Gm48136	0	0	0	0	0	0	0	0	0	0
Gm48165	0	0	0	0	0	0	0	0	0	0
Gm48168	0	0	0	0	0	0	0	0	0	0
Gm48166	0	1	0	0	0	0	0	0	1	0
Gm10139	9	0	0	0	0	0	0	3	0	0
Gm48171	4	0	0	0	0	0	0	1	0	0
Gm48169	0	0	0	0	0	0	0	0	0	0
Gm48167	0	0	0	0	0	0	0	5	0	0
Cbx3-ps2	0	0	3	0	0	3	0	0	0	0
Vmn2r-ps97	0	1	0	0	0	0	1	2	0	0
Gm3829	13	0	0	1	1	0	0	0	0	0
Gm26639	0	0	0	0	0	0	0	0	0	0
Gm48170	8	0	0	0	0	0	0	0	0	0
Gm48164	0	0	0	0	0	0	0	0	0	0
Gm48185	0	0	0	0	0	0	0	0	0	0
Gm48186	0	0	0	0	0	0	0	0	0	0
Gm53057	9	0	0	0	0	10	0	2	4	0
Gm19118	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps98	15	1	0	2	0	5	0	0	2	0
Gm38428	0	0	0	0	0	0	0	0	0	0
Gm7822	7	1	0	2	0	0	0	0	0	0
Vmn2r-ps99	2	0	0	3	2	0	0	0	0	3
Cbx3-ps1	0	0	0	0	0	0	0	0	0	0
Gm48218	11	0	0	0	0	3	2	0	0	5
Gm48219	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps100	0	0	0	0	0	0	0	0	0	0
Gm40987	22	1	1	0	0	0	1	0	0	9
Gm48220	0	0	0	0	0	0	0	0	0	0
Gm48221	0	0	0	0	0	0	0	0	0	0
Rybp-ps	0	0	0	0	0	0	0	0	0	0
Gm48222	0	0	0	0	0	0	0	0	0	0
Zfp997	17	0	0	0	0	0	0	0	0	0
Gm50489	0	1	0	0	0	0	0	0	0	0
Gm45965	0	1	0	0	0	0	0	0	0	0
Gm48223	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps102	0	0	1	0	0	0	0	0	0	0
Gm48240	0	0	0	0	0	0	0	0	1	0
Gm10772	0	0	1	0	0	0	0	0	0	0
Gm48241	5	0	2	0	0	0	0	0	0	0
Gm26754	4	0	0	0	0	0	0	0	0	0
Vmn2r-ps103	16	1	1	0	0	0	0	0	0	0
Gm48245	0	0	0	0	0	0	0	0	0	0
Gm46426	5	1	0	2	0	0	0	4	1	0
Gm18260	0	0	0	0	0	0	0	0	0	0
Gm48246	0	0	0	0	0	0	0	0	0	0
C330022B21Rik	0	0	2	0	2	0	0	0	0	0
Vmn2r-ps104	0	0	0	4	0	3	0	0	1	0
Gm48247	0	0	0	0	0	0	0	0	0	0
Gm48244	0	0	0	0	0	0	0	0	1	0
Gm19119	6	0	0	0	0	0	1	0	0	0
Gm48243	0	0	0	0	0	0	0	0	0	0
Zfp998	15	0	0	4	0	5	1	3	0	0
Gm48322	0	0	0	0	0	0	0	0	0	0
Gm48323	0	0	1	0	0	0	0	0	1	0
Gm26806	1	0	3	12	3	0	2	5	1	0
Vmn2r-ps105	0	0	0	0	0	0	0	0	0	0
Gm46427	0	0	0	0	0	0	0	1	0	0
Gm48351	0	1	0	0	0	0	0	0	0	0
Gm48360	0	0	0	0	0	0	0	0	1	0
Gm49399	0	0	0	0	0	0	0	0	0	0
Gm10769	1	0	0	0	0	0	1	0	0	0
ENSMUSG00002075993	0	0	0	0	0	0	0	0	0	0
Gm49532	0	0	0	0	0	0	0	0	0	0
Gm48361	0	0	0	0	0	0	0	0	0	0
Zfp640	0	2	0	1	0	1	0	0	0	5
Gm40988	5	0	1	0	0	0	0	0	0	0
Vmn2r-ps106	0	0	2	0	0	0	0	1	0	0
Gm40989	0	0	0	2	0	0	0	0	0	0
Gm48404	0	0	0	0	0	0	0	0	0	0
Gm48412	10	1	0	0	0	4	1	2	2	0
Gm7896	17	0	0	0	0	0	0	6	0	0
Gm48413	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps108	4	0	0	0	0	0	0	1	1	0
Gm48414	0	0	0	0	0	0	0	0	0	0
Gm10323	2	0	0	0	0	0	0	11	3	0
Cbx3-ps4	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps109	15	0	0	2	0	0	0	5	0	1
Gm5451	0	0	0	0	0	0	0	1	1	0
Gm7911	11	0	0	2	0	0	1	1	0	0
Uqcrb	16	14	42	24	42	84	167	71	91	34
Gm10767	17	1	0	2	2	4	4	0	7	0
Mterf3	52	17	81	20	11	46	47	35	82	1
Ptdss1	84	30	108	91	52	133	152	147	266	35
4933433G19Rik	26	11	31	18	7	19	26	51	61	4
Zfp712	26	20	57	2	4	22	26	9	21	13
Gm48705	0	0	3	3	0	3	0	0	0	0
Gm46440	40	3	7	5	1	0	1	1	2	0
Zfp708	0	0	0	0	0	0	0	0	0	0
Gm28557	5	3	3	0	0	3	4	1	5	1
Gm17938	0	0	0	0	1	4	1	0	2	0
Rslcan18	53	3	5	0	0	27	9	7	7	14
Zfp759	35	8	19	14	5	62	23	24	27	0
Gm48732	0	2	3	0	0	0	1	5	3	0
Gm48733	9	0	0	2	1	0	2	2	2	0
Rsl1	22	3	6	13	4	32	16	24	12	4
Gm49646	0	0	0	0	0	0	0	0	0	0
Gm9626	0	0	0	1	0	5	0	3	0	0
Zfp455	22	2	8	9	2	16	18	2	16	0
Gm49064	12	0	3	0	1	11	1	3	4	0
Zfp458	79	11	46	51	27	58	71	84	104	16
F630042J09Rik	39	3	3	8	1	5	3	25	7	0
Zfp457	36	2	4	0	0	0	2	12	5	0
Gm48824	7	2	1	0	0	7	2	3	4	0
Zfp595	13	5	11	22	4	35	29	14	22	7
Gm28044	0	0	0	0	0	0	1	0	0	0
Zfp953	33	3	13	14	5	16	29	21	24	9
Gm28041	0	0	1	0	2	0	3	5	3	0
Gm17039	18	1	2	2	0	1	3	1	6	0
Zfp456	16	4	0	2	0	7	3	4	12	0
Zfp429	15	2	12	1	1	13	9	15	10	3
Gm48900	0	0	0	0	0	0	0	0	0	0
Zfp459	13	3	1	5	0	20	7	2	16	5
Zfp874a	36	6	34	28	19	61	55	82	61	10
Gm38307	15	2	1	0	0	8	2	8	2	0
Gm7928	6	0	0	2	0	0	0	0	1	0
Zfp874b	15	3	15	9	5	15	34	56	22	17
Gm48899	0	0	0	0	0	0	0	0	0	0
Zfp58	22	2	10	7	9	11	13	20	22	1
Gm26965	0	0	0	0	0	0	0	0	0	0
Zfp87	55	10	24	20	16	59	50	41	60	14
Zfp748	47	11	29	34	10	68	70	23	75	10
9430065F17Rik	0	3	0	0	0	2	3	0	3	0
Zfp729b	15	5	19	10	17	31	42	36	48	0
Gm49345	0	0	0	0	0	0	0	0	0	0
Zfp729a	62	11	30	21	8	64	73	61	74	31
Gm48095	0	1	0	0	0	0	0	0	0	0
Zfp738	79	12	32	13	13	91	82	66	82	12
Gm26587	0	0	0	0	0	0	0	0	0	0
Gm26875	9	0	0	1	0	2	0	0	1	0
Zfp65	34	5	26	28	21	54	50	70	79	8
Gm48894	0	0	0	0	0	0	0	0	0	0
Zfp85os	31	12	6	2	0	5	5	20	3	4
Zfp85	15	0	9	12	2	21	21	7	11	4
Gm9894	5	1	0	0	0	8	0	0	3	0
Zfp493	65	2	5	5	1	14	5	2	6	0
4930525G20Rik	26	12	8	9	4	2	13	23	27	6
Gm9625	0	4	7	22	14	17	14	15	24	5
Zfp273	39	5	12	2	3	27	23	26	16	5
Gm10037	19	0	6	0	0	6	3	8	6	0
BC048507	27	1	1	8	25	10	20	21	16	12
Gm7969	0	0	0	0	0	0	0	0	0	0
Gm48419	0	0	0	0	0	0	0	0	0	0
Gm48423	0	0	0	0	0	0	0	0	0	0
Gm48424	0	1	0	0	0	0	1	5	0	0
AA414992	9	1	1	0	0	2	1	0	3	0
Gm8016	15	0	0	0	0	0	0	12	0	4
Gm48429	0	0	0	0	0	0	1	0	0	0
Gm48436	0	1	0	0	0	0	0	0	0	0
Mtrr	55	19	36	29	17	69	75	85	112	15
Fastkd3	50	5	21	15	2	13	24	31	47	3
Gm48556	0	0	0	0	0	1	2	3	0	0
1700001L19Rik	18	6	6	14	4	14	14	10	26	1
Adcy2	61	6	6	4	2	11	10	32	12	3
Gm26929	0	0	0	0	0	2	0	0	0	0
Gm7979	13	2	0	5	1	0	0	0	0	0
Gm48593	4	5	3	0	0	0	1	18	3	0
Gm35161	0	0	0	0	0	0	0	0	0	3
Gm37122	0	0	0	0	0	0	0	3	0	0
Gm26844	0	1	0	0	0	0	2	14	4	0
Gm4812	20	0	0	0	0	0	0	0	0	0
Gm35514	0	0	0	0	0	0	1	0	3	0
ENSMUSG00002075290	0	0	0	0	0	0	0	0	0	0
Tent4a	137	12	45	15	26	57	62	73	132	20
Gm48676	0	0	1	0	0	0	0	0	0	0
Nsun2	103	45	87	65	55	168	178	204	291	49
A530095I07Rik	0	1	1	0	0	0	0	0	0	0
Srd5a1	45	23	53	25	26	44	102	124	160	16
Gm17108	3	3	6	0	3	32	18	13	30	0
Gm17872	0	1	0	0	0	0	0	4	0	0
Gm48816	11	0	0	0	0	0	0	1	0	0
Gm48817	0	1	1	0	0	0	0	0	2	0
Gm18313	22	0	2	0	0	1	0	4	2	0
Gm35618	16	0	1	0	0	3	1	4	0	0
Gm48819	6	3	4	4	0	6	0	19	3	0
Ube2ql1	0	2	5	2	1	10	11	21	9	0
4930547H16Rik	0	4	11	2	1	0	3	7	3	0
Gm20288	0	0	0	0	0	0	0	0	0	0
Med10	48	30	54	21	31	68	85	79	151	11
4933416O17Rik	1	1	3	5	1	0	0	1	1	0
1700084F23Rik	16	4	12	4	1	7	5	9	6	0
Gm47655	8	0	0	0	0	1	0	0	1	0
Gm3772	0	4	8	1	0	3	1	4	3	0
Gm47656	5	2	2	0	0	4	4	9	0	0
AU017674	0	0	0	0	0	0	0	4	0	0
Gm26018	0	0	0	0	0	0	0	0	0	0
4930520P13Rik	7	1	0	0	0	6	0	6	0	0
Gm47706	6	1	0	0	0	0	1	7	2	0
Ice1	174	49	137	92	55	249	258	277	421	70
1700100L14Rik	3	2	4	3	4	0	7	8	6	0
D030007L05Rik	13	0	0	0	0	3	3	3	9	0
Gm36377	7	0	0	1	0	0	0	5	0	0
Gm36426	8	1	7	7	2	19	3	11	12	1
Gm36607	18	1	1	4	0	18	1	13	2	0
Adamts16	32	7	10	0	0	22	12	30	9	5
Gm36529	35	1	0	2	0	5	1	6	2	0
8030423J24Rik	0	0	2	0	0	8	0	0	0	0
Gm38191	11	0	0	1	0	3	0	0	0	0
Mir466f-4	0	0	0	0	0	0	1	4	0	0
1700112M02Rik	18	0	1	3	1	0	3	0	3	0
Gm47811	0	0	0	0	0	0	0	0	0	0
Gm47812	0	0	0	0	0	0	0	0	0	0
Gm40999	31	2	3	2	0	18	5	45	3	0
Irx1	50	23	42	8	16	30	51	37	68	20
Gm4052	0	1	0	0	0	0	0	1	0	0
Gm47836	47	0	3	4	0	5	2	32	8	0
Rpl9-ps4	0	0	0	0	0	1	0	0	0	0
Gm47838	12	0	3	10	0	2	0	17	3	4
Gm4057	0	0	0	0	0	2	0	0	0	0
Gm20554	29	6	7	6	5	10	14	19	13	8
Irx2	40	11	19	4	2	23	26	34	44	10
Gm47890	16	0	0	5	0	2	0	0	3	0
Gm47902	8	0	1	0	0	0	2	5	0	0
D730050B12Rik	11	0	1	0	0	0	0	0	2	1
Rpl31-ps2	0	0	0	0	0	0	0	0	0	0
Irx4	12	1	1	0	0	0	3	4	0	0
Gm48000	0	0	0	2	0	2	0	6	0	0
Gm10263	0	0	0	0	0	0	0	0	0	0
Ndufs6	82	24	60	34	20	88	154	112	194	20
Mrpl36	65	16	44	29	40	56	112	66	124	35
Eprn	24	0	2	0	0	7	0	4	1	0
Lpcat1	52	26	66	18	13	51	60	46	94	19
Slc6a3	6	2	5	1	0	9	3	15	6	0
Clptm1l	149	78	185	75	77	238	342	204	400	54
Tert	60	3	7	7	2	32	6	26	16	2
Slc6a18	27	1	4	11	1	18	6	23	14	2
Slc6a19	31	1	10	7	1	16	5	17	2	1
Slc6a19os	66	1	5	0	0	4	2	10	0	4
Slc12a7	170	21	48	32	23	72	62	55	69	27
Nkd2	49	5	7	6	0	9	7	2	6	7
Gm8062	0	0	0	0	0	0	1	0	1	0
Trip13	57	3	6	5	1	5	8	14	12	0
ENSMUSG00002076824	0	0	0	0	0	0	0	0	0	0
Brd9	600	252	184	286	131	458	365	586	768	113
Gm41002	0	0	1	0	0	0	0	0	0	0
Zdhhc11	23	2	2	0	1	16	1	22	2	2
Gm10126	0	0	0	0	1	3	0	3	0	0
Gm15912	19	1	1	0	1	1	0	6	1	2
Tppp	38	5	19	5	3	65	66	49	36	2
Gm6263	21	0	0	0	0	0	1	0	0	0
Cep72	44	15	23	20	15	44	29	66	56	10
Slc9a3	72	13	41	13	7	23	19	45	29	1
Exoc3	92	54	106	55	45	186	171	130	183	29
Ahrr	36	4	10	5	1	2	3	9	7	0
Pdcd6	3	42	100	77	41	133	196	130	277	28
Sdha	273	111	274	207	112	602	595	407	773	168
Gm16125	12	0	0	0	0	1	0	0	0	0
Ccdc127	83	43	72	26	27	144	130	98	145	21
Lrrc14b	0	0	0	0	0	0	0	0	0	0
Zfp72	50	7	18	21	7	17	30	18	24	15
Gm8227	2	0	0	0	0	0	1	1	0	0
Ftl1-ps1	0	2	1	0	1	0	6	7	13	1
Gm47428	0	0	0	0	0	0	0	0	1	0
Mir692-3	0	0	0	0	0	0	0	0	0	0
E430024I08Rik	40	3	8	4	6	13	12	16	18	8
Gm47435	7	1	2	0	0	0	1	0	0	0
Gm49762	0	0	1	0	0	0	1	5	4	0
Zfp825	13	4	5	12	3	7	24	11	9	4
Gm49763	0	0	1	0	0	0	0	0	0	0
Gm47467	0	1	0	0	0	0	1	0	0	0
Gm5626	6	0	0	2	0	0	1	0	4	0
Gm47469	18	1	2	4	3	23	5	9	2	0
Gm47470	0	2	0	0	0	0	0	13	1	0
Gm46430	32	9	18	7	8	34	30	41	44	5
Erap1	119	51	114	54	39	128	112	127	123	26
Cast	90	38	114	59	41	186	129	154	216	19
Gm6296	12	1	0	1	0	3	0	0	0	0
Hnrnpa1l2-ps	0	1	2	0	0	3	2	0	1	7
Pcsk1	46	3	4	7	1	20	16	21	6	0
Gm19095	6	0	1	5	0	0	0	2	2	0
Gm48234	0	1	0	0	0	0	0	0	0	0
Gm48235	0	0	0	0	0	6	0	0	0	0
Gm8278	3	0	0	1	0	0	0	2	1	0
Gm3926	0	1	2	1	0	0	1	1	1	0
Gm4149	0	0	0	0	3	0	6	3	6	2
Mir682	0	0	0	0	0	0	0	0	0	0
Gm23012	0	0	0	0	0	0	0	0	0	0
1700037F03Rik	7	0	0	0	0	0	0	0	0	0
Ell2	92	51	112	89	55	161	210	181	267	37
Gm48302	5	0	0	0	0	0	0	0	1	0
Gm23127	0	0	0	0	0	0	0	0	0	0
Gm8288	10	0	0	4	0	2	0	1	1	0
Glrx	57	16	51	25	25	93	116	85	120	13
Rhobtb3	78	44	111	98	55	258	207	276	278	57
Gm24163	0	0	0	0	0	0	0	0	0	0
Gm15528	0	0	2	0	0	0	1	2	2	0
Gm6311	0	0	0	0	0	0	0	0	0	0
Gm23319	0	0	0	0	0	0	0	0	0	0
Spata9	26	1	3	6	1	9	6	10	10	0
Rfesd	42	7	50	38	16	64	87	94	99	11
Gm4165	0	0	0	0	0	0	1	6	0	0
Gpr150	2	1	0	2	0	4	1	4	6	0
Arsk	68	18	63	34	11	41	48	41	49	7
Ttc37	94	31	66	48	40	117	116	76	129	28
Gm48639	17	1	0	0	3	3	2	11	2	0
Fam81b	21	3	6	22	5	4	8	18	22	3
Gm31219	2	2	1	2	0	2	0	14	1	0
ENSMUSG00002075677	0	0	2	0	0	0	0	0	1	0
Mctp1	91	12	10	11	8	32	33	20	28	0
Gm48078	6	0	0	0	0	5	0	0	0	0
Gm24519	0	0	0	0	0	0	0	0	0	0
Gm21959	13	1	0	0	0	0	0	2	0	0
Gm15740	5	2	1	0	0	0	0	0	0	0
Gm8185	3	0	0	4	0	0	0	3	0	0
Slf1	25	11	34	15	20	54	52	56	91	9
2210408I21Rik	163	84	71	206	107	187	156	259	353	40
Gm29844	16	0	0	2	2	0	0	0	0	0
Gm9634	0	2	2	0	0	0	0	0	2	0
Atp5c1-ps	0	1	1	0	2	7	0	0	0	0
Gm26088	0	1	3	0	0	5	1	0	0	6
Fam172a	112	41	73	43	27	145	116	114	134	32
Pou5f2	28	0	3	2	0	0	5	5	7	0
Gm48254	1	0	1	0	0	0	1	0	0	0
C130051F05Rik	57	3	5	8	0	5	2	4	5	0
Gm18990	0	1	0	0	0	0	0	0	1	0
Gm38604	2	0	1	0	3	2	1	6	2	0
3110006O06Rik	62	3	1	2	2	1	1	16	2	0
Nr2f1	63	3	9	4	2	27	16	25	5	4
A830082K12Rik	90	8	5	18	0	0	12	14	11	1
Gm5042	0	0	1	0	0	0	1	0	1	0
Gm46387	0	0	0	0	0	0	0	0	1	0
Gm3963	6	0	0	0	0	0	0	0	0	0
Gm6317	5	0	0	0	0	0	0	3	1	0
Gm48399	5	1	1	0	0	0	1	0	0	0
Gm31946	0	0	0	0	0	0	1	3	2	0
Gm32067	0	0	1	0	0	0	0	0	1	0
Gm48402	0	1	0	0	0	0	0	0	0	0
Gm8345	42	0	0	0	0	0	0	0	2	0
Gm25383	11	0	2	0	0	4	0	0	0	0
Gm29318	0	0	1	0	0	0	0	0	0	0
Gm38349	5	0	0	0	0	0	0	0	0	0
Gm48470	0	0	0	0	0	0	0	0	0	0
Gm24863	0	0	1	0	0	1	1	0	0	0
Gm48471	0	0	0	0	0	0	0	4	0	0
Gm28526	4	0	0	0	0	0	1	0	0	0
Gm19320	0	0	0	0	0	0	0	0	0	0
Gm5197	3	0	3	1	0	1	0	8	1	0
Gm24635	0	0	1	0	0	0	0	0	0	0
Gm8371	0	0	0	0	0	0	0	3	0	0
Gm46388	2	0	0	0	0	0	0	0	0	0
Arrdc3	117	49	110	99	49	179	235	244	325	59
1700023H06Rik	5	0	1	0	0	4	2	0	6	1
5430425K12Rik	18	0	0	5	0	1	4	20	7	0
Gm4211	11	0	0	3	2	4	5	1	7	13
9330111N05Rik	17	6	7	7	3	3	6	8	8	0
Gm49375	11	1	1	1	0	2	0	4	0	0
Gm48568	0	0	1	0	0	0	1	0	0	0
Gm48549	3	1	0	0	0	0	1	0	0	0
Gm4813	0	1	0	0	0	0	2	0	3	0
Gm8399	0	0	1	0	0	0	0	6	2	0
ENSMUSG00002075877	0	0	0	0	0	0	0	0	0	0
Gm18517	27	2	4	0	0	0	0	0	1	0
Adgrv1	262	94	63	96	74	81	93	249	269	30
Gm48566	10	0	2	3	0	0	1	4	1	0
Gm48567	0	0	1	1	0	0	0	2	0	0
Lysmd3	20	18	39	10	19	65	57	45	53	13
Polr3g	27	8	17	21	7	44	36	27	36	18
Mblac2	67	5	22	32	14	43	52	21	62	27
Gm48113	0	0	0	0	0	0	0	0	0	0
Gm17259	43	4	11	10	2	1	4	6	11	0
Cetn3	52	22	64	33	12	97	117	46	105	33
F830210D05Rik	0	2	0	1	0	2	1	3	1	0
Gm24295	0	0	1	0	0	0	0	0	0	0
Gm48155	0	0	2	1	0	2	1	6	0	2
Gm4936	3	1	0	0	0	6	0	4	0	0
Mir3961	0	1	0	0	0	0	0	2	0	0
