GeneId	Mouse-SRR3480379_trimmed	Mouse-SRR3480380_trimmed	Mouse-SRR3480381_trimmed	Mouse-SRR3480382_trimmed
Gm49076	0	0	0	0
Arhgef40	9	29	373	113
Gm16617	0	0	3	1
Zfp219	14	37	72	45
Tmem253	21	2	15	8
Gm49086	0	0	6	1
Gm49256	0	0	0	1
Olfr221	0	0	0	0
Gm22354	0	1	0	0
Gm8586	0	0	0	0
Gm49258	1	0	1	0
Hnrnpc	41	19	70	36
Rpgrip1	4	62	114	94
Supt16	38	26	143	57
Gm26590	0	0	1	1
Chd8	50	54	283	120
Snord8	102	501	1089	608
Gm43766	0	0	0	1
Rab2b	2	1	4	0
Gm23758	0	0	0	0
Tox4	13	7	36	26
Mettl3	4	8	24	18
Sall2	3	0	17	2
Gm26328	0	0	0	0
Olfr1513	0	0	0	0
Gm4742	1	0	0	1
Olfr1512	1	0	0	0
Gm37504	0	0	0	0
Olfr1511	0	0	0	0
Olfr1510	0	0	0	0
Gm43250	0	0	0	0
Trav1	0	0	0	0
Olfr1509	4	1	2	9
Olfr1508	0	2	3	0
Gm43512	0	0	0	0
Olfr1507	0	0	0	0
Gm36382	0	0	0	0
Gm36448	0	0	0	0
Trav2	0	0	0	0
Trav3-1	0	0	0	0
Trav4-1	0	0	0	0
Trav5-1	0	0	0	0
Trav6-1	0	0	0	0
Gm42988	0	0	0	0
Trav7-1	0	0	0	0
Trav6-2	0	0	0	0
Trav7d-2	0	0	0	0
Trav4d-2	0	0	0	0
Trav6d-3	0	0	0	0
Trav7d-3	0	0	0	0
Trav6d-4	0	0	0	0
Trav7d-4	0	0	0	0
Gm5408	0	0	0	0
Trav8d-1	0	0	0	0
Trav9d-1	0	0	0	0
Trav6d-5	0	0	1	0
Trav10d	0	0	0	0
Trav6d-6	0	0	0	0
Trav11d	0	0	0	0
Trav7d-5	0	0	0	0
Trav12d-1	0	0	0	0
Trav13d-1	0	0	0	0
Trav14d-1	0	0	0	0
Gm6740	0	0	0	0
Gm6740	0	0	0	0
Trav15d-1-dv6d-1	0	0	0	0
Trav3d-2	0	0	0	0
Trav9d-2	0	0	0	0
Trav4d-3	0	0	0	0
Rps19-ps2	0	1	0	0
Trav5d-2	0	0	0	0
Trav12d-2	0	0	0	0
Trav9d-3	0	0	0	0
Trav5d-3	0	0	0	0
Trav12d-3	0	0	0	0
Trav13d-2	0	0	0	0
Trav14d-2	0	0	0	0
Trav15d-2-dv6d-2	0	0	0	0
Gm8704	0	0	0	0
Trav3d-3	0	0	0	0
Trav9d-4	0	0	0	0
Trav4d-4	0	0	0	0
Gm43104	0	0	0	0
Trav5d-4	0	0	0	0
Trav6d-7	0	0	0	0
Trav7d-6	0	0	0	0
Gm30214	0	0	0	0
Trav13d-3	0	0	0	0
Trav8d-2	0	0	0	0
Trav16d-dv11	0	0	0	0
Trav13d-4	0	0	0	0
Trav14d-3-dv8	0	0	0	0
Trav15d-3	0	0	0	0
Trav7n-4	0	0	0	0
Trav9n-1	0	0	0	0
Trav6n-5	0	0	0	0
Trav10n	0	0	0	0
Trav6n-6	0	0	0	0
Trav11n	0	0	0	0
Trav7n-5	0	0	0	0
Trav12n-1	0	0	0	0
Trav13n-1	0	0	0	0
Trav14n-1	0	0	0	0
Gm6755	0	0	0	0
Trav15n-1	0	0	0	0
Trav3n-2	0	0	0	0
Trav9n-2	0	0	0	0
Trav4n-3	0	0	0	0
Rps19-ps1	0	0	0	0
Trav5n-2	0	0	0	0
Trav12n-2	0	0	0	0
Trav9n-3	0	0	0	0
Trav5n-3	0	0	0	0
Trav12n-3	0	0	0	0
Trav13n-2	0	0	0	0
Trav14n-2	0	0	0	0
Trav15n-2	0	0	0	0
Gm3922	0	0	0	0
Trav3n-3	0	0	0	0
Trav9n-4	0	0	0	0
Trav4n-4	0	0	0	0
Trav5n-4	0	0	0	0
Trav6n-7	0	0	0	0
Trav7n-6	0	0	0	0
Gm43650	0	0	0	0
Trav13n-3	0	0	0	0
Trav8n-2	0	0	0	0
Trav16n	0	0	0	0
Trav13n-4	0	0	0	0
Trav14n-3	0	0	0	0
Trav15n-3	0	0	0	0
Trav7-2	0	0	0	0
Trav4-2	0	0	0	0
Trav6-3	0	0	0	0
Trav7-3	0	0	0	0
Trav6-4	0	0	0	0
Trav7-4	0	0	0	0
Gm18711	0	0	0	0
Trav8-1	0	0	0	0
Trav9-1	0	0	0	0
Trav6-5	0	0	0	0
Trav10	0	0	0	0
Trav6-6	0	0	0	0
Trav11	0	0	0	0
Trav7-5	0	0	0	0
Trav12-1	0	0	0	0
Trav13-1	0	0	0	0
Trav14-1	0	0	0	0
Trav15-1-dv6-1	0	0	0	0
Trav3-2	0	0	0	0
Trav9-2	0	0	0	0
Trav4-3	0	0	0	0
Trav5-2	0	0	0	0
Trav12-2	0	0	0	0
Trav12-3	0	0	0	0
Trav13-2	0	0	0	0
Trav14-2	0	0	0	0
Trav15-2-dv6-2	0	0	0	0
Gm43551	0	0	0	0
Trav3-3	0	0	0	0
Trav9-4	0	0	0	0
Trav4-4-dv10	0	0	0	0
Gm43550	0	0	0	0
Trav5-4	1	0	1	2
Trav6-7-dv9	0	0	0	0
Trav7-6	0	0	0	0
Trav13-3	0	0	0	0
Trav8-2	0	0	0	0
Trav16	0	0	0	0
Trav13-4-dv7	0	0	0	0
Trav14-3	0	0	0	0
Trav15-3	0	0	0	0
Trav3-4	0	0	0	0
Trav12-4	0	0	0	0
Trav13-5	0	0	0	0
Trav17	0	0	0	0
Trav18	0	0	0	0
Trav19	0	0	0	0
Trav20	0	0	0	0
Trav21-dv12	0	0	0	0
Trdv1	0	0	0	0
Gm43647	0	0	0	0
Trav22	0	0	0	0
Trdv2-1	0	0	0	0
Trdv2-2	0	0	0	0
Trav23	0	0	0	0
Trdv3	0	0	0	0
Gm30275	0	0	0	0
Trdv4	0	0	0	0
Trdd1	0	0	0	0
7SK	0	0	0	0
Trdd2	0	0	0	0
Trdj1	0	0	0	0
Gm43434	0	0	0	0
Trdj2	0	0	0	0
Trdc	0	1	1	0
Trdv5	0	0	0	0
Traj61	0	0	0	0
Traj60	0	0	0	0
Traj59	0	0	0	0
Traj58	0	0	0	0
Traj57	0	0	0	0
Traj56	0	0	0	0
Traj55	0	0	0	0
Traj54	0	0	0	0
Traj53	0	0	0	0
Traj52	0	0	0	0
Traj51	0	0	0	0
Traj50	0	0	0	0
Traj49	0	0	0	0
Traj48	0	0	0	0
Traj47	0	0	0	0
Traj46	0	0	0	0
Traj45	0	0	0	0
Traj44	0	0	0	0
Traj43	0	0	0	0
Traj42	0	0	0	0
Traj41	0	0	0	0
Traj40	0	0	0	0
Traj39	0	0	0	0
Traj38	0	0	0	0
Traj37	0	0	0	0
Traj36	0	0	0	0
Traj35	0	0	0	0
Traj34	0	0	0	0
Traj33	0	0	0	0
Traj32	0	0	0	0
Traj31	0	0	0	0
Traj30	0	0	0	0
Traj29	0	0	0	0
Traj28	0	0	0	0
Traj27	0	0	0	0
Traj26	0	0	0	0
Traj25	0	0	0	0
Traj24	0	0	0	0
Traj23	0	0	0	0
Traj22	0	0	0	0
Traj21	0	0	3	0
Traj20	0	0	0	0
Traj19	0	0	0	0
Traj18	0	0	0	0
Traj17	0	0	0	0
Traj16	0	0	0	0
Traj15	0	0	0	0
Traj14	0	0	0	0
Traj13	0	0	0	0
Traj12	0	0	0	0
Traj11	0	0	0	0
Traj9	0	0	0	1
Traj8	0	0	0	0
Traj7	0	0	0	0
Traj6	0	0	0	0
Traj5	0	0	0	0
Traj4	0	0	0	0
Traj3	0	0	0	0
Traj2	0	0	0	0
Traj1	0	0	0	0
Trac	2	0	0	0
Dad1	15	54	99	41
Abhd4	34	17	85	25
Olfr49	1	0	0	0
Gm43305	1	215	255	109
Gm43304	0	0	0	0
Gm3945	0	0	0	0
5330426L24Rik	0	0	0	0
Oxa1l	22	20	51	25
Slc7a7	64	0	12	6
Mrpl52	4	8	72	23
Mmp14	12	10	62	10
5430430K15Rik	0	0	0	0
Gm24424	0	0	0	0
Gm10366	0	0	0	0
Lrp10	78	29	230	76
Rem2	0	0	1	0
Prmt5	7	12	57	25
Haus4	6	27	61	33
Ajuba	6	17	60	22
Rnu6-ps1	1	0	1	0
4931414P19Rik	5	1	22	5
Psmb5	1	4	14	8
Mir686	0	0	0	0
Psmb11	0	0	0	1
Cdh24	0	0	8	1
Gm17606	0	0	0	0
Acin1	85	74	277	230
Mir6948	0	0	0	0
4930579G18Rik	0	2	5	3
1700123O20Rik	5	1	19	5
Gm29776	2	0	0	0
Cebpe	0	0	0	0
Slc7a8	182	3	55	11
Gm17772	0	0	0	0
Rnf212b	1	4	3	14
Gm8865	0	0	0	0
Homez	0	4	16	4
Ppp1r3e	1	3	26	7
Bcl2l2	20	8	84	32
Gm20521	0	0	0	0
Pabpn1	16	13	100	90
Slc22a17	0	1	28	11
Efs	0	0	3	2
Il25	0	0	0	0
Cmtm5	0	0	0	0
Gm49130	0	0	0	0
Myh6	0	2	1	2
Mir208a	0	0	0	0
Mhrt	0	0	0	0
Myh7	1	0	2	4
Gm29015	0	0	0	0
Mir208b	0	0	0	0
Gm17428	0	0	0	0
Gm31251	0	0	0	0
Ngdn	9	1	14	11
Gm10364	0	0	0	0
Zfhx2os	0	0	0	0
Gm20687	0	0	0	0
Zfhx2	11	8	20	10
Thtpa	3	4	7	8
Ap1g2	48	10	26	19
Jph4	5	1	0	1
Gm49020	0	0	0	0
Gm23596	0	0	0	0
Gm46455	0	2	0	2
Dhrs2	1	0	0	0
Gm49021	0	0	0	0
Gm49022	0	0	0	0
Gm6852	0	0	0	0
Gm49023	0	0	0	0
Gm8894	0	0	0	0
Dhrs4	18	33	75	32
Carmil3	1	0	4	3
Cpne6	0	1	0	0
Nrl	0	0	0	0
Gm10876	0	1	0	0
Gm49117	0	0	0	0
Pck2	21	26	109	58
A730061H03Rik	0	2	0	2
Dcaf11	61	81	337	124
Gm15932	0	0	0	0
Fitm1	0	0	1	0
Psme1	67	7	50	12
Emc9	4	4	13	0
Psme2	59	3	45	17
Rnf31	36	12	69	44
Irf9	26	22	102	45
Rec8	0	14	63	37
Ipo4	5	5	37	24
Gm49378	0	0	0	0
Tm9sf1	40	14	118	40
Gm49747	2	6	17	10
Tssk4	1	4	17	4
Gm49299	0	0	0	0
Mdp1	14	2	32	13
Nedd8	14	15	38	21
Gmpr2	2	0	3	3
Tinf2	6	6	30	13
Gm49067	0	0	0	0
Gm25887	0	0	0	0
Tgm1	0	2	17	8
Rabggta	9	12	71	50
Dhrs1	40	8	59	22
Nop9	9	6	39	16
Cideb	10	0	0	0
Ltb4r2	9	0	3	0
Ltb4r1	0	1	1	0
Adcy4	1	0	1	1
Ripk3	15	4	7	1
Nfatc4	7	2	7	2
Nynrin	2	1	7	4
Cbln3	0	1	3	1
Khnyn	39	18	75	54
Sdr39u1	1	1	8	8
Gm48925	0	0	0	0
Cma1	0	7	3	0
Mcpt-ps1	0	0	0	0
Cma2	0	0	0	0
Gm48927	0	0	0	0
Gm48934	0	0	0	0
Gm5801	0	0	0	0
Mcpt1	0	0	0	0
Mcpt9	0	0	0	0
Mcpt2	0	0	0	0
Mcpt4	0	0	2	1
Mcpt8	0	0	0	0
Mir6949	0	0	0	0
Ctsg	0	0	0	0
Gzme	0	0	2	1
Gzmd	0	0	0	0
Gzmg	0	0	0	0
Gm9547	0	0	0	0
Gzmn	0	3	0	3
Gm4022	0	2	0	0
Gm8961	0	0	3	1
Gm8963	0	0	0	0
Gzmf	0	0	0	0
Gzmc	0	0	0	0
Gm24118	0	0	0	0
Gm4819	0	0	0	1
Gzmb	5	0	0	0
Gm48200	0	0	0	0
Atp12a	0	0	7	3
Gm10873	0	0	0	1
Rnf17	1	5	10	16
Gm24392	0	0	0	0
Cenpj	7	4	23	9
Y_RNA	0	0	0	0
Parp4	62	20	72	39
Gm16573	0	4	5	7
Btf3-ps18	0	0	2	7
Mphosph8	4	3	40	16
Gm16973	0	0	2	5
Pspc1	11	54	98	53
Gm4479	0	0	0	0
Zmym5	25	18	58	37
2410022M11Rik	1	4	11	7
Gm48906	0	0	0	0
Gm22498	0	0	0	0
U7	0	0	0	0
Gm22218	0	0	0	0
Gm8983	0	0	0	0
Zmym2	21	14	124	38
B020004C17Rik	0	0	0	0
Gja3	0	0	0	0
Gjb2	9	0	2	1
Gm4491	0	0	0	0
Gjb6	0	0	4	0
Gm48725	0	0	0	0
Gm8996	0	0	0	0
Cryl1	54	12	51	20
Gm23593	0	0	0	0
Gm8971	0	0	3	1
Gm29717	1	0	0	0
Ift88	1	10	23	17
Gm15836	0	0	0	1
Ift88os	0	0	0	1
Il17d	0	3	0	2
Eef1akmt1	3	1	19	11
1700039M10Rik	0	0	0	0
Xpo4	13	10	58	29
Gm49361	0	0	0	0
Lats2	3	2	25	10
Gm26440	11	3	21	3
Gm20430	0	0	0	0
Sap18	11	9	30	6
Mir3077	0	0	0	0
Ska3	1	0	5	1
Mrpl57	7	13	25	7
Gm22738	0	0	0	0
Zdhhc20	27	25	134	61
Micu2	42	11	52	18
3110083C13Rik	0	0	0	0
Gm9012	0	0	0	0
Fgf9	7	10	3	3
Gm17109	1	0	1	0
Gm18080	0	0	0	0
Gm33321	0	0	0	1
Gm25614	0	0	0	0
Gm9022	0	0	0	0
Rpl13-ps3	2	1	0	0
Gm48447	0	0	0	0
Gm33472	0	0	0	0
Gm41162	0	1	0	0
Gm48453	0	0	0	0
1700129C05Rik	0	10	13	11
Gm5142	0	2	3	0
Rcbtb1	31	20	154	41
Phf11	0	0	0	0
Phf11a	0	0	1	0
Phf11b	1	0	4	0
Phf11d	3	0	0	0
Phf11c	1	2	2	2
Setdb2	5	4	5	2
Gm16301	1	0	0	0
Cab39l	9	8	88	26
Cdadc1	10	4	36	8
Gm18073	0	0	0	0
Shisa2	6	4	52	8
Atp8a2	16	17	49	25
Gm19716	0	0	0	0
Gm9013	0	0	1	0
4930563I02Rik	0	0	0	1
Gm6913	0	0	0	0
Gm16261	0	0	0	0
Nupl1	2	4	1	4
Gm49336	14	2	34	16
Gm47694	0	0	5	3
Mir719	0	0	0	0
Mtmr6	27	4	48	12
Amer2	1	3	2	6
Gm6066	0	0	0	0
Gm29266	1	1	4	1
Gm47810	0	0	0	2
Spata13	29	37	105	69
C1qtnf9	1	1	11	1
Mipepos	0	0	0	0
Mipep	8	25	145	59
Tnfrsf19	3	7	17	5
Gm41168	0	0	0	0
Sacs	2	3	4	8
Sgcg	0	0	0	0
Gm19097	0	0	0	0
1700109G14Rik	0	1	2	0
Arl11	0	3	4	0
Gm5461	0	0	0	0
Ebpl	5	2	4	7
U6	0	0	0	0
Kpna3	20	5	37	7
Gm49298	0	0	0	0
Rps12-ps2	0	0	0	0
4930556J02Rik	0	0	9	6
Spryd7	11	1	10	2
Vmn1r-ps136	0	0	0	0
Gm4118	0	2	0	0
Trim13	2	0	5	0
Dleu2	10	1	6	16
Kcnrg	0	0	0	0
Gm27010	0	0	1	2
ENSMUSG00002075574	0	0	0	0
Gm26916	0	0	0	0
Mir16-1	0	3	0	0
Mir15a	1	93	4	5
ENSMUSG00002075420	0	0	0	0
ENSMUSG00002076244	0	0	0	0
Gm27017	0	0	1	1
ENSMUSG00002075607	0	0	0	0
Gm37420	6	0	4	4
Gm37472	5	0	12	8
Gm37820	0	0	1	0
Gm47952	0	0	0	0
Gm47953	0	0	0	0
Gm35419	0	0	0	0
Gm26969	0	0	0	0
Dleu7	0	0	0	0
Rnaseh2b	8	0	7	3
Gucy1b2	1	0	1	2
Gm4131	0	0	0	0
Gm6076	0	0	0	0
Gm24625	0	0	0	0
Gm5802	0	0	0	0
Gm35595	0	0	0	0
Fam124a	2	1	1	0
Gm23816	0	0	0	0
Serpine3	0	0	0	0
Gm25162	0	0	0	0
Ints6	16	31	110	41
Gm18146	0	0	0	0
Gm47505	0	0	2	1
Wdfy2	8	37	109	45
Mir8098	0	0	0	0
Mir6541	0	0	0	1
5S_rRNA	0	0	0	0
Gm21021	0	0	2	0
Defb48	0	44	394	33
Defb47	0	13	143	28
Defb43	1	70	133	50
Gm19198	0	8	54	14
Defb30	0	16	809	84
Defb42	1	68	1085	210
Gm17941	0	0	0	0
Gm23629	0	0	0	0
Ctsb	188	56	484	119
Fdft1	6	16	152	48
Neil2	3	0	13	4
Gata4	33	1	1	2
Gm49390	0	0	0	0
Gm5463	0	0	0	0
Blk	3	2	1	3
Gm21430	0	0	0	0
Fam167a	1	1	30	26
Gm47074	0	0	0	0
Tdh	0	0	0	1
Gm17232	0	0	0	0
Mtmr9	19	38	111	42
Gm15918	0	0	2	0
Xkr6	4	4	14	9
Mir598	0	0	0	0
Pinx1	1	6	10	6
Sox7	1	0	2	0
4930578I06Rik	0	4	10	5
Rp1l1	0	0	0	0
Prss55	0	0	4	4
Prss51	0	0	1	0
4930471C04Rik	0	0	1	0
Prss52	0	2	2	2
Gm17116	0	0	0	0
9630015K15Rik	0	0	2	0
Msra	20	5	23	22
Gm47202	0	0	0	0
Mir124a-1hg	1	1	1	3
Mir124a-1	0	0	0	0
Mir3078	0	0	0	0
Kif13b	76	34	247	165
Gm26225	0	1	4	3
Hmbox1	39	15	89	25
Gm37183	1	0	6	1
Gm20111	0	0	0	1
Gm4573	0	0	0	0
Ints9	8	2	41	11
Extl3	18	12	69	38
Gm48299	0	0	0	0
Gm30008	0	0	2	0
Gm41177	0	2	0	1
Fzd3	2	10	59	18
ENSMUSG00002074903	0	0	0	0
Gm9086	0	0	0	1
Fbxo16	0	2	8	1
Gm48433	0	0	0	0
Gm48449	0	0	0	0
Zfp395	5	8	66	23
Pnoc	0	0	0	0
Elp3	9	32	69	40
Nuggc	0	1	7	3
Scara5	2	13	41	18
Pbk	2	3	12	0
Esco2	4	2	2	0
Ccdc25	23	9	70	26
Scara3	2	1	12	2
Gm19222	0	0	0	4
Clu	30	589	20516	3045
Gulo	0	0	0	0
Adam2	1	12	39	25
Gm10233	0	0	0	0
Ephx2	66	24	68	51
Chrna2	0	42	51	23
Ptk2b	41	23	109	68
1700001G11Rik	0	7	4	3
Trim35	5	49	182	94
Gm41183	0	0	0	0
Stmn4	0	1	0	1
5S_rRNA	0	0	0	0
Adra1a	0	4	18	12
Gm10032	0	0	1	0
Gm9130	0	0	0	0
Dpysl2	24	19	129	29
Gm5464	0	0	1	2
Pnma2	0	5	2	3
4930578I07Rik	0	0	0	1
Gm9570	0	0	2	0
Gm24258	0	0	0	0
Bnip3l	13	29	82	17
Ppp2r2a	16	14	24	16
ENSMUSG00002075433	0	0	0	0
Gm30806	0	0	0	0
Gm20675	0	0	0	0
Ebf2	2	1	13	2
ENSMUSG00002075933	0	0	0	0
Gm6878	0	0	0	0
1700120O09Rik	0	0	0	0
4930438E09Rik	0	0	1	0
Gm10860	0	0	0	0
Gm38409	0	0	0	0
Gm24981	0	0	0	0
Gm47010	0	0	0	0
Gm20667	2	0	2	1
Cdca2	13	22	25	12
Kctd9	22	0	24	20
Gnrh1	1	1	0	1
Dock5	119	9	48	39
Mir6539	0	0	2	0
Gm31107	0	0	0	0
Nefm	0	0	0	1
Nefl	1	0	0	0
Gm19216	0	0	0	0
Gm22319	0	0	0	0
Gm47212	0	0	0	0
Gm31227	0	0	7	0
Adam7	0	473	7972	972
Adamdec1	50	0	4	1
Adam28	2	81	993	49
Gm46476	0	0	0	0
Gm47256	0	0	0	0
Gm41192	0	0	1	1
Stc1	2	18	51	36
Rps2-ps5	0	0	1	1
1700092C10Rik	0	0	0	1
Nkx2-6	0	0	2	1
Nkx3-1	0	1	2	0
Gm37762	0	0	0	2
Slc25a37	33	23	35	52
Gm27222	0	0	0	0
Gm20236	0	0	0	0
Gm31748	0	0	0	0
Gm27223	0	0	0	0
Synb	0	0	0	0
Gm16677	0	0	0	0
Entpd4	0	0	0	0
Gm27221	0	0	0	0
Gm16867	0	0	0	0
Gm21451	0	0	2	0
Gm38378	0	0	0	0
Gm37094	1	0	1	0
Gm37847	0	0	0	0
Gm27175	0	0	0	0
Gm27179	0	0	0	0
Gm27174	0	0	0	0
Entpd4b	0	0	0	0
Gm27176	0	0	0	0
Gm27177	0	0	1	0
Loxl2	4	1	12	0
Gm37513	0	0	0	0
Mir6950	0	0	0	0
R3hcc1	1	5	13	10
Chmp7	26	12	50	20
Gm17740	0	0	0	0
Tnfrsf10b	5	2	8	0
Rhobtb2	12	8	17	4
Pebp4	3	3	20	7
Gm33524	0	0	2	1
Egr3	3	6	6	6
Bin3	12	3	33	5
Ccar2	36	16	96	59
9930012K11Rik	0	0	2	2
Pdlim2	21	13	12	15
Sorbs3	6	21	44	28
Gm49417	2	1	3	1
Ppp3cc	4	8	23	14
Gm49288	0	0	0	0
ENSMUSG00002076268	0	0	0	0
Gm4240	0	0	0	0
Slc39a14	70	7	38	13
Gm9174	0	0	0	0
Piwil2	3	13	29	25
Gm22725	0	0	0	0
Gm24890	0	1	0	4
Polr3d	10	11	38	33
Mir320	0	43	1	1
Phyhip	1	0	5	1
Bmp1	8	0	16	9
Sftpc	0	1	0	0
Lgi3	0	0	1	0
Reep4	8	5	20	8
Hr	5	5	12	1
Nudt18	4	18	51	22
Fhip2b	16	8	23	20
Dmtn	1	5	1	2
Fgf17	0	0	2	0
Npm2	4	37	58	50
Xpo7	53	29	112	56
Gm49244	2	0	1	0
Dok2	1	0	12	14
2410012E07Rik	0	0	0	0
Gfra2	3	6	7	9
Gm49289	0	0	0	0
Gm4251	0	0	0	0
Gm37455	0	0	0	0
4930429C20Rik	0	0	1	0
Gm9192	0	0	0	0
4930434J06Rik	0	0	0	0
Gm23735	0	0	0	0
Gm49290	0	0	0	0
Gm9195	0	0	0	1
Mlnr-ps	0	0	0	0
Fndc3a	50	54	170	71
Gm16549	0	0	1	0
Gm49293	0	0	0	0
Gm41206	0	1	0	0
Gm4606	0	0	0	0
Gm49295	0	0	0	0
Gm9198	0	0	0	0
Cysltr2	1	0	0	0
Rcbtb2	9	7	32	14
Gm17233	0	0	0	0
Rb1	31	16	53	12
Mir687	0	0	0	1
Lpar6	3	0	23	9
Gm49131	0	0	0	0
Itm2b	143	712	8121	1447
Gm4266	0	0	0	0
Med4	3	4	18	11
Nudt15	0	0	2	2
Sucla2	51	13	65	23
Gm21750	0	0	0	0
Gm49165	0	0	0	0
Gm49164	0	0	0	0
Gm24540	0	0	1	1
Gm16409	0	0	0	0
Gm18683	0	0	0	0
5S_rRNA	0	0	0	0
Cbx3-ps6	0	0	0	0
Gm49170	0	0	0	0
Gm49171	0	0	0	0
Gm6986	0	0	0	0
4933402J15Rik	0	0	0	0
Gm49174	0	0	0	0
Gm49175	0	0	0	0
Htr2a	1	0	0	1
Gm9212	0	0	0	0
Esd	30	18	84	14
Lrch1	23	4	20	6
Gm10847	0	0	2	1
Gm4278	0	0	1	0
Rubcnl	0	3	1	1
Lrrc63	3	34	17	6
Lcp1	18	27	403	89
Gm15628	0	0	11	3
Gm15629	0	0	0	0
Cpb2	0	0	0	0
ENSMUSG00002076433	0	0	0	0
Gm18147	0	0	0	0
Zc3h13	35	20	71	55
Gm49200	0	0	0	0
Siah3	0	0	0	0
Cby2	3	138	65	67
Erich6b	0	0	0	0
Gm23622	0	0	1	0
Cog3	21	24	89	37
5S_rRNA	0	0	4	4
Slc25a30	3	9	84	26
Gm48931	0	0	0	0
Gm4285	0	2	11	5
Tpt1	135	163	217	101
Snora31	455	687	2463	1889
Gtf2f2	7	5	31	14
Kctd4	2	2	10	10
Gm25517	4	0	3	7
Gpalpp1	7	5	58	22
Nufip1	4	3	10	9
Rps2-ps6	0	1	1	0
2900040C04Rik	0	0	0	1
Tsc22d1	46	38	285	151
E130202H07Rik	0	7	1	0
Serp2	1	0	3	2
Fkbp1a-ps1	0	0	0	0
1700108F19Rik	1	0	4	0
4930431P22Rik	0	0	1	0
Gm30246	0	0	1	0
Gm48968	0	0	0	0
Gm48969	0	0	0	0
Gm4291	0	0	2	0
Lacc1	3	0	16	14
Ccdc122	1	0	4	0
Enox1	0	4	7	4
Gm10132	1	0	0	0
Gm49001	0	0	0	0
Gm49002	0	0	0	0
Gm6994	0	0	0	0
5S_rRNA	0	0	0	0
ENSMUSG00002076975	0	0	0	0
Gm49003	0	0	0	0
Gm30467	0	0	0	3
Gm1587	0	0	0	0
Dnajc15	16	7	51	18
Epsti1	23	4	13	6
Gm48954	0	0	0	0
Gm19301	0	0	0	0
Gm48955	0	0	0	0
Fam216b	0	0	0	0
Mir1971	0	0	0	0
Gm48959	0	0	0	0
ENSMUSG00002075704	0	0	0	0
Tnfsf11	0	0	0	1
5S_rRNA	0	0	1	0
Gm4821	0	1	0	0
Akap11	29	23	215	87
Dgkh	4	32	89	44
Gm48998	0	3	0	0
Gm26251	0	0	0	0
Gm18368	0	0	4	0
Gm49009	0	0	0	0
Gm30584	1	0	0	0
Gm19098	0	0	0	0
Vwa8	70	51	251	156
Gm49016	0	0	0	0
Gm6997	0	0	3	0
Gm49011	0	0	1	0
Gm30970	1	0	0	0
Gm49015	0	0	1	0
Gm4632	0	0	4	2
Zfp957	0	0	0	0
Gm49028	0	0	0	0
Rgcc	0	0	4	2
Naa16	5	2	23	5
Mtrf1	3	5	12	5
Kbtbd7	5	5	25	1
Kbtbd6	0	0	1	1
Wbp4	11	7	50	19
Elf1	49	4	56	33
ENSMUSG00002075158	0	0	0	0
Sugt1	18	4	32	17
Cnmd	0	0	2	0
Gm49042	0	0	0	0
4930452G13Rik	0	2	0	0
Mir759	0	0	0	0
Pcdh8	0	0	2	0
Gm9748	0	0	0	0
Gm6999	1	0	0	0
Gm10845	0	0	0	0
Gm49542	0	0	0	0
Gm18605	0	0	0	0
Olfm4	218	0	0	0
Gm17923	0	0	0	0
Gm9578	0	0	0	0
Gm49043	0	0	0	0
Gm19120	0	0	0	1
Gm49044	0	0	0	0
Gm49045	0	0	0	0
Gm49046	0	0	0	0
Cyp2c73-ps	0	0	0	0
Gm41219	0	0	0	0
Gm19311	0	0	0	0
Gm18525	0	0	0	0
Gm19050	0	0	0	0
Gm49047	0	0	0	0
Gm49048	0	0	1	0
U1	0	0	0	0
Gm49049	0	0	0	0
Gm49050	0	0	0	0
Gm49051	0	0	0	0
Gm24774	0	0	0	0
Gm49052	0	0	0	0
Gm49053	0	0	0	0
Gm49054	0	0	0	0
Gm49055	0	0	0	0
Gm32455	0	0	0	0
Gm49056	0	0	2	0
Gm29800	0	0	0	0
Gm49057	0	0	0	0
Pcdh17	2	0	3	1
9630013A20Rik	1	0	0	0
Gm7004	0	0	0	0
Gm9264	0	0	0	0
Gm49059	0	0	0	0
Gm32729	0	0	1	0
Gm49060	0	0	0	0
Gm49061	0	0	0	0
Gm49062	0	0	0	0
4930529K09Rik	0	0	3	1
Gm32815	0	0	0	0
Gm49063	0	0	0	0
Gm23926	0	0	0	0
Gm4350	0	0	0	0
Gm32913	0	0	0	0
Gm25115	0	0	0	0
Gm49157	0	0	0	0
Gm49158	0	0	0	0
Diaph3	13	20	67	43
Gm49159	1	0	0	0
ENSMUSG00002076478	0	0	0	0
Gm49193	0	0	0	0
Gm37002	0	0	0	0
Gm23278	0	0	0	0
Tdrd3	13	29	83	48
Gm49199	0	0	0	0
Gm33121	0	1	0	0
Gm49197	0	0	1	1
Gm48922	0	0	0	0
Gm18812	0	0	0	0
Gm4355	0	0	1	0
Rps3a2	0	0	0	0
5S_rRNA	0	0	0	0
Gm33203	0	0	0	0
Gm9274	1	0	0	0
Gm48929	0	0	0	0
Gm9275	0	0	0	0
Gm48930	0	0	0	0
Pcdh20	1	0	1	1
Gm41225	0	0	2	0
Gm36946	0	0	0	0
Gm17882	0	0	0	0
Gm25886	0	0	0	0
Gm25415	0	0	0	0
Gm10110	0	0	1	0
Gm48941	0	0	0	0
